,jobId,jt_skills,sea_skills
151,0012a912949a97685196e1c18054a68771a3d8466e6d88b6b31142a63467493e,"['Account Management', 'Business Environment Analysis', 'Business Negotiation', 'Business Opportunities Development', 'Client Investment Suitability', 'Credit Assessment', 'Customer Acceptance Checking and Onboarding', 'Customer Acquisition Management', 'Customer Experience Management', 'Ethical Culture', 'Product Advisory', 'Regulatory Compliance', 'Risk Management', 'Sales Strategy', 'Stakeholder Management']","['customer data analysis', 'data visualisation', 'workplace performance diagnosis', 'performance management', 'big data analytics', 'e-commerce management', 'business insights', 'research', 'critical thinking', 'research and information synthesis', 'pricing strategy', 'market research', 'creative thinking']"
152,0012b64fad2bd605cb612e50a45f7d3bcc7ff83cb0e7f69efa5bf5f6dccbdfc2,"['Change Management', 'Corporate Governance', 'Department Performance Management', 'Diversity Awareness and Management', 'Emergency Response and Crisis Management', 'Ethics, Values and Legislation', 'Financial Management', 'Manpower Planning', 'People Management', 'Quality and Audit Management', 'Risk Management', 'Social Sector Policy Influence', 'Stakeholder Management', 'Strategy Implementation', 'Strategy Planning', 'Trends Evaluation and Application', 'Workplace Safety and Health']",['self management']
153,0012ff3db968aa38cd9258867998297ee77ef3cfe123ac6461e4a7192dc791ee,"['Accounting Standards', 'Accounting and Tax Systems', 'Audit Compliance', 'Audit Frameworks', 'Business Acumen', 'Business Innovation and Improvement', 'Business Planning', 'Conflict Management', 'Corporate and Business Law', 'Cost Management', 'Data Analytics', 'Digital Technology Adoption and Innovation', 'Digital Technology Environment Scanning', 'Finance Business Partnering', 'Financial Management', 'Financial Planning', 'Financial Reporting', 'Financial Reporting Quality', 'Financial Statements Analysis', 'Group Accounting and Consolidation', 'Internal Controls', 'Non-Financial Reporting', 'Professional Scepticism and Judgment', 'Professional Standards', 'Professional and Business Ethics', 'Project Management', 'Regulatory Compliance', 'Regulatory Risk Assessment', 'Stakeholder Management', 'Tax Implications', 'Transfer Pricing']","['interviewing', 'environmental sustainability management', 'financial administration', 'financial planning', 'critical thinking', 'leadership development', 'collaboration', 'building inclusivity', 'problem solving']"
154,00132a8da0bd8eb57257dde3e069587bb9fa9dad841bd75b5c75d90e312d9e49,"['Budgeting', 'Business Performance Management', 'Contract Development and Management', 'Customer Acquisition Management', 'Customer Behaviour Analysis', 'Customer Loyalty and Retention Strategy Formulation', 'Customer Relationship Management', 'Demand Analysis', 'Market Research', 'Proposal Writing', 'Sales Closure', 'Sales Target Management', 'Service Excellence', 'Stakeholder Management', 'Strategy Implementation', 'Technology Application', 'Technology Scanning', 'Tourism and Economic Development']","['building information modelling application', 'communication', 'problem solving', 'creative thinking']"
155,00138f03183d4bdc71f70d8f785bcfea51aa6a3f06807ef2ab1c4d79173b908f,"['Benchmarking', 'Business Environment Analysis', 'Business Needs Analysis', 'Business Planning', 'Change Management', 'Continuous Improvement Management', 'Data Collection and Analysis', 'Emerging Technology Synthesis', 'Ethical Culture', 'Information Technology Application Support and Monitoring', 'Market Research and Analysis', 'People Performance Management', 'Product Design and Development', 'Project Management', 'Quality Assurance', 'Scenario Planning and Analysis', 'Standard Operating Procedures Development', 'Technology Application', 'User Experience Design']","['project management', 'apply teamwork in the workplace', 'solutioning', 'communication', 'adaptability']"
156,0013dedc1487d31788f04c2109df02e82c0995de78d376b95b2fab8dbf8fb85f,"['Budget Management', 'Business Continuity Management', 'Business Networking Management', 'Business Planning Management', 'Change Management', 'Continuous Improvement Management', 'Environmental Management System Framework Development and Implementation', 'Market Demand and Feedstock Management', 'Materials Qualification', 'Organisational Analysis Management', 'Organisational Resource Management', 'Plant Economic Modelling', 'Procurement Management', 'Production Planning and Scheduling', 'Staff Development Management', 'Staff Management', 'Strategy Development and Implementation Management', 'Supply Chain Management', 'Third Party Management', 'Training, Coaching and Assessment Management', 'Workplace Safety and Health Framework Development and Implementation']","['customer data analysis', 'big data analytics', 'programming and coding', 'supply chain management', 'demand management operations', 'project management', 'critical thinking', 'communication', 'collaboration', 'problem solving', 'self management']"
157,0013e65d0b887f5b89cc57ec267cd1d06f0cd42c569875eb0bd02228112c3863,"['Building Information Modelling Application', 'Business Negotiation', 'Business Presentation Delivery', 'Business Proposal Writing', 'Change Management', 'Civil and Structural Engineering Management', 'Continuous Improvement Management', 'Contract Development and Management', 'Cost Management', 'Data and Statistical Analytics', 'Electrical Engineering Management', 'Environmental Management System Framework Development and Implementation', 'Geotechnical Engineering Management', 'Hazards and Risk Identification and Management', 'Instrumentation and Control Design Engineering Management', 'Learning and Development', 'Manpower Planning', 'Market Research', 'Mechanical Engineering Management', 'Organisational Resource Management', 'Organisational Risk Management', 'Programme Management', 'Project Feasibility Assessment', 'Project Risk Management', 'Staff Management', 'Stakeholder Management', 'Technical Writing', 'Technology Application']","['process engineering design', 'internet of things application', 'product and production engineering', 'innovation management', 'product development', 'applications support and enhancement', 'communication']"
158,00141c287a3195b84126883cc4ff030b77835481f5d182b23d51a6ceb9eee6d6,"['Business Environment Analysis', 'Business Planning', 'Business Risk Assessment', 'Change Management', 'Channel Management', 'Continuous Improvement Management', 'Demand and Supply Analysis', 'Emerging Technology Synthesis', 'Ethical Culture', 'Market Profiling', 'Market Research and Analysis', 'People Performance Management', 'Pricing Strategy', 'Product Advisory', 'Product Management', 'Product Performance Management', 'Quality Assurance', 'Regulatory Compliance']","['programming and coding', 'valuation', 'valuation approaches and methodologies', 'documentation']"
159,00147f524487a049dbecaab9515a93ac1487a87fb71421569f4cbc718de1e235,"['Brand Management', 'Budgeting', 'Business Negotiation', 'Business Opportunities Development', 'Business Presentation Delivery', 'Business Relationship Building', 'Dispute Resolution', 'Knowledge Management', 'Legal Compliance Management', 'Market Research', 'Marketing Strategy Development and Implementation', 'Organisational Relationship Building', 'People Development', 'People and Performance Management', 'Public Relations Management', 'Revenue Optimisation', 'Room Revenue Management', 'Sales Channel Management', 'Staff Management', 'Technology Adoption and Innovation']","['marketing management', 'manpower planning', 'account management', 'business requirements mapping', 'cost management', 'brand management', 'communication']"
160,0014c3f0757fe5fd3a217279de579416a5e2faedb873a378a4fa6f5daa1e2ebc,"['Audit and Compliance', 'Budgeting', 'Business Continuity', 'Business Needs Analysis', 'Business Performance Management', 'Business Risk Management', 'Cyber Forensics', 'Cyber Risk Management', 'Cyber and Data Breach Incident Management', 'Disaster Recovery Management', 'Emerging Technology Synthesis', 'IT Standards', 'Learning and Development', 'Manpower Planning', 'Network Security', 'Networking', 'Partnership Management', 'People and Performance Management', 'Security Architecture', 'Security Governance', 'Security Strategy', 'Stakeholder Management', 'Strategy Planning', 'Threat Analysis and Defence', 'Threat Intelligence and Detection']","['cyber risk management', 'risk management', 'cybersecurity', 'incident response', 'networking']"
161,0014c879665371b8462c34378a1c8a048f404abb9fc031394818e919e3fa7496,"['Applications Development', 'Applications Integration', 'Applications Support and Enhancement', 'Budgeting', 'Business Environment Analysis', 'Business Needs Analysis', 'Business Negotiation', 'Business Requirements Mapping', 'Business Risk Management', 'Change Management', 'Configuration Tracking', 'Data Design', 'Database Administration', 'Emerging Technology Synthesis', 'Performance Management', 'Problem Management', 'Product Management', 'Project Management', 'Quality Standards', 'Software Configuration', 'Software Design', 'Software Testing', 'Solution Architecture', 'Stakeholder Management', 'System Integration', 'Test Planning', 'User Interface Design']","['design creation and development', 'electrical fundamentals application', 'applications development', 'documentation', 'product development', 'communication']"
162,0014e71de143f81bdc5b319c739c422c307b1c8df52cc835befe8cb5d877663a,"['Audit Management', 'Automated Process Control', 'Automated System Design', 'Automation System Maintenance', 'Change Management', 'Conflict Management', 'Continuous Process Improvement', 'Crisis Situations Management', 'Data Analytics System Design', 'Effectiveness Management', 'Enterprise Risk Management', 'Equipment Maintenance', 'Factory System Management', 'Failure Analysis', 'Innovation Management', 'Internet of Things Management', 'Learning and Development', 'Operation Management', 'Organisational Analysis', 'Organisational Strategising', 'Quality Systems Management', 'Workplace Safety and Health System Management']","['continuous improvement management', 'apply teamwork in the workplace', 'engineering problem solving', 'problem solving']"
